word,zipf,weight,probability
baulk,2.1,125.89254117941675,1.2395538073673878e-06
slosh,2.1,125.89254117941675,1.2395538073673878e-06
mends,2.1,125.89254117941675,1.2395538073673878e-06
sepoy,2.1,125.89254117941675,1.2395538073673878e-06
chode,2.1,125.89254117941675,1.2395538073673878e-06
rajas,2.1,125.89254117941675,1.2395538073673878e-06
czars,2.1,125.89254117941675,1.2395538073673878e-06
novas,2.1,125.89254117941675,1.2395538073673878e-06
creds,2.1,125.89254117941675,1.2395538073673878e-06
sates,2.1,125.89254117941675,1.2395538073673878e-06
balti,2.1,125.89254117941675,1.2395538073673878e-06
wroth,2.1,125.89254117941675,1.2395538073673878e-06
mofos,2.1,125.89254117941675,1.2395538073673878e-06
gores,2.1,125.89254117941675,1.2395538073673878e-06
smits,2.1,125.89254117941675,1.2395538073673878e-06
mardy,2.1,125.89254117941675,1.2395538073673878e-06
pinna,2.1,125.89254117941675,1.2395538073673878e-06
spoor,2.1,125.89254117941675,1.2395538073673878e-06
hider,2.1,125.89254117941675,1.2395538073673878e-06
juvie,2.1,125.89254117941675,1.2395538073673878e-06
hypes,2.09,123.02687708123811,1.2113381179368996e-06
nisei,2.09,123.02687708123811,1.2113381179368996e-06
verry,2.09,123.02687708123811,1.2113381179368996e-06
sines,2.09,123.02687708123811,1.2113381179368996e-06
nomos,2.09,123.02687708123811,1.2113381179368996e-06
routs,2.09,123.02687708123811,1.2113381179368996e-06
sunna,2.09,123.02687708123811,1.2113381179368996e-06
jowls,2.09,123.02687708123811,1.2113381179368996e-06
waked,2.09,123.02687708123811,1.2113381179368996e-06
umrah,2.09,123.02687708123811,1.2113381179368996e-06
aspic,2.09,123.02687708123811,1.2113381179368996e-06
cedes,2.09,123.02687708123811,1.2113381179368996e-06
prams,2.09,123.02687708123811,1.2113381179368996e-06
gamey,2.09,123.02687708123811,1.2113381179368996e-06
allee,2.09,123.02687708123811,1.2113381179368996e-06
wonga,2.09,123.02687708123811,1.2113381179368996e-06
lames,2.09,123.02687708123811,1.2113381179368996e-06
balks,2.09,123.02687708123811,1.2113381179368996e-06
karas,2.09,123.02687708123811,1.2113381179368996e-06
deffo,2.09,123.02687708123811,1.2113381179368996e-06
barbe,2.09,123.02687708123811,1.2113381179368996e-06
culex,2.09,123.02687708123811,1.2113381179368996e-06
diene,2.09,123.02687708123811,1.2113381179368996e-06
jonty,2.09,123.02687708123811,1.2113381179368996e-06
numbs,2.09,123.02687708123811,1.2113381179368996e-06
allyl,2.09,123.02687708123811,1.2113381179368996e-06
renin,2.09,123.02687708123811,1.2113381179368996e-06
idled,2.09,123.02687708123811,1.2113381179368996e-06
splay,2.09,123.02687708123811,1.2113381179368996e-06
ergot,2.09,123.02687708123811,1.2113381179368996e-06
aping,2.09,123.02687708123811,1.2113381179368996e-06
easts,2.09,123.02687708123811,1.2113381179368996e-06
ramus,2.09,123.02687708123811,1.2113381179368996e-06
jambo,2.08,120.22644346174131,1.1837646960104984e-06
sylva,2.08,120.22644346174131,1.1837646960104984e-06
felts,2.08,120.22644346174131,1.1837646960104984e-06
reais,2.08,120.22644346174131,1.1837646960104984e-06
twixt,2.08,120.22644346174131,1.1837646960104984e-06
warty,2.08,120.22644346174131,1.1837646960104984e-06
brung,2.08,120.22644346174131,1.1837646960104984e-06
perms,2.08,120.22644346174131,1.1837646960104984e-06
derma,2.08,120.22644346174131,1.1837646960104984e-06
caput,2.08,120.22644346174131,1.1837646960104984e-06
shims,2.08,120.22644346174131,1.1837646960104984e-06
mopey,2.08,120.22644346174131,1.1837646960104984e-06
veiny,2.08,120.22644346174131,1.1837646960104984e-06
fetes,2.08,120.22644346174131,1.1837646960104984e-06
asker,2.08,120.22644346174131,1.1837646960104984e-06
scuse,2.08,120.22644346174131,1.1837646960104984e-06
quoth,2.08,120.22644346174131,1.1837646960104984e-06
loots,2.08,120.22644346174131,1.1837646960104984e-06
comix,2.08,120.22644346174131,1.1837646960104984e-06
arroz,2.08,120.22644346174131,1.1837646960104984e-06
glute,2.08,120.22644346174131,1.1837646960104984e-06
yelps,2.08,120.22644346174131,1.1837646960104984e-06
danks,2.08,120.22644346174131,1.1837646960104984e-06
ticky,2.08,120.22644346174131,1.1837646960104984e-06
makar,2.08,120.22644346174131,1.1837646960104984e-06
stell,2.08,120.22644346174131,1.1837646960104984e-06
moyle,2.08,120.22644346174131,1.1837646960104984e-06
brane,2.08,120.22644346174131,1.1837646960104984e-06
gapes,2.08,120.22644346174131,1.1837646960104984e-06
dinks,2.08,120.22644346174131,1.1837646960104984e-06
hanse,2.08,120.22644346174131,1.1837646960104984e-06
marri,2.08,120.22644346174131,1.1837646960104984e-06
coyly,2.08,120.22644346174131,1.1837646960104984e-06
malty,2.08,120.22644346174131,1.1837646960104984e-06
doest,2.08,120.22644346174131,1.1837646960104984e-06
hynde,2.08,120.22644346174131,1.1837646960104984e-06
folie,2.08,120.22644346174131,1.1837646960104984e-06
effed,2.08,120.22644346174131,1.1837646960104984e-06
durum,2.08,120.22644346174131,1.1837646960104984e-06
axils,2.08,120.22644346174131,1.1837646960104984e-06
cubit,2.07,117.48975549395291,1.156818921794899e-06
wafts,2.07,117.48975549395291,1.156818921794899e-06
bipod,2.07,117.48975549395291,1.156818921794899e-06
kents,2.07,117.48975549395291,1.156818921794899e-06
topos,2.07,117.48975549395291,1.156818921794899e-06
auric,2.07,117.48975549395291,1.156818921794899e-06
arcos,2.07,117.48975549395291,1.156818921794899e-06
delly,2.07,117.48975549395291,1.156818921794899e-06
sheol,2.07,117.48975549395291,1.156818921794899e-06
befit,2.07,117.48975549395291,1.156818921794899e-06
rials,2.07,117.48975549395291,1.156818921794899e-06
grosz,2.07,117.48975549395291,1.156818921794899e-06
skene,2.07,117.48975549395291,1.156818921794899e-06
punny,2.07,117.48975549395291,1.156818921794899e-06
goyim,2.07,117.48975549395291,1.156818921794899e-06
peats,2.07,117.48975549395291,1.156818921794899e-06
psyop,2.07,117.48975549395291,1.156818921794899e-06
harks,2.07,117.48975549395291,1.156818921794899e-06
lores,2.07,117.48975549395291,1.156818921794899e-06
drams,2.07,117.48975549395291,1.156818921794899e-06
malar,2.07,117.48975549395291,1.156818921794899e-06
cully,2.07,117.48975549395291,1.156818921794899e-06
apres,2.07,117.48975549395291,1.156818921794899e-06
yokes,2.07,117.48975549395291,1.156818921794899e-06
tames,2.07,117.48975549395291,1.156818921794899e-06
hijra,2.07,117.48975549395291,1.156818921794899e-06
maiko,2.07,117.48975549395291,1.156818921794899e-06
lubed,2.07,117.48975549395291,1.156818921794899e-06
shola,2.07,117.48975549395291,1.156818921794899e-06
braai,2.07,117.48975549395291,1.156818921794899e-06
arris,2.07,117.48975549395291,1.156818921794899e-06
tromp,2.06,114.81536214968828,1.1304865082839447e-06
azide,2.06,114.81536214968828,1.1304865082839447e-06
lings,2.06,114.81536214968828,1.1304865082839447e-06
tiddy,2.06,114.81536214968828,1.1304865082839447e-06
rusts,2.06,114.81536214968828,1.1304865082839447e-06
dowie,2.06,114.81536214968828,1.1304865082839447e-06
pouts,2.06,114.81536214968828,1.1304865082839447e-06
hames,2.06,114.81536214968828,1.1304865082839447e-06
lutea,2.06,114.81536214968828,1.1304865082839447e-06
geode,2.06,114.81536214968828,1.1304865082839447e-06
louts,2.06,114.81536214968828,1.1304865082839447e-06
tunas,2.06,114.81536214968828,1.1304865082839447e-06
sukuk,2.06,114.81536214968828,1.1304865082839447e-06
sophy,2.06,114.81536214968828,1.1304865082839447e-06
darks,2.06,114.81536214968828,1.1304865082839447e-06
vales,2.06,114.81536214968828,1.1304865082839447e-06
aimer,2.06,114.81536214968828,1.1304865082839447e-06
fuddy,2.06,114.81536214968828,1.1304865082839447e-06
pinta,2.06,114.81536214968828,1.1304865082839447e-06
marah,2.06,114.81536214968828,1.1304865082839447e-06
nidal,2.06,114.81536214968828,1.1304865082839447e-06
dicta,2.06,114.81536214968828,1.1304865082839447e-06
horas,2.06,114.81536214968828,1.1304865082839447e-06
bajan,2.06,114.81536214968828,1.1304865082839447e-06
hazed,2.06,114.81536214968828,1.1304865082839447e-06
breds,2.06,114.81536214968828,1.1304865082839447e-06
stich,2.06,114.81536214968828,1.1304865082839447e-06
sabot,2.06,114.81536214968828,1.1304865082839447e-06
fasti,2.06,114.81536214968828,1.1304865082839447e-06
quiff,2.06,114.81536214968828,1.1304865082839447e-06
gages,2.06,114.81536214968828,1.1304865082839447e-06
muzak,2.06,114.81536214968828,1.1304865082839447e-06
bothy,2.06,114.81536214968828,1.1304865082839447e-06
paver,2.06,114.81536214968828,1.1304865082839447e-06
longe,2.05,112.2018454301963,1.1047534936834397e-06
geste,2.05,112.2018454301963,1.1047534936834397e-06
pinko,2.05,112.2018454301963,1.1047534936834397e-06
loupe,2.05,112.2018454301963,1.1047534936834397e-06
obits,2.05,112.2018454301963,1.1047534936834397e-06
dyers,2.05,112.2018454301963,1.1047534936834397e-06
maggs,2.05,112.2018454301963,1.1047534936834397e-06
lieve,2.05,112.2018454301963,1.1047534936834397e-06
roids,2.05,112.2018454301963,1.1047534936834397e-06
talky,2.05,112.2018454301963,1.1047534936834397e-06
sixer,2.05,112.2018454301963,1.1047534936834397e-06
kugel,2.05,112.2018454301963,1.1047534936834397e-06
zloty,2.05,112.2018454301963,1.1047534936834397e-06
anata,2.05,112.2018454301963,1.1047534936834397e-06
sprue,2.05,112.2018454301963,1.1047534936834397e-06
trant,2.05,112.2018454301963,1.1047534936834397e-06
brach,2.05,112.2018454301963,1.1047534936834397e-06
purty,2.05,112.2018454301963,1.1047534936834397e-06
novum,2.05,112.2018454301963,1.1047534936834397e-06
choux,2.05,112.2018454301963,1.1047534936834397e-06
hilts,2.05,112.2018454301963,1.1047534936834397e-06
bitte,2.05,112.2018454301963,1.1047534936834397e-06
jades,2.05,112.2018454301963,1.1047534936834397e-06
wined,2.05,112.2018454301963,1.1047534936834397e-06
hullo,2.05,112.2018454301963,1.1047534936834397e-06
goold,2.05,112.2018454301963,1.1047534936834397e-06
hench,2.05,112.2018454301963,1.1047534936834397e-06
amuck,2.05,112.2018454301963,1.1047534936834397e-06
guyot,2.05,112.2018454301963,1.1047534936834397e-06
morra,2.05,112.2018454301963,1.1047534936834397e-06
saker,2.04,109.64781961431851,1.079606234008428e-06
sanga,2.04,109.64781961431851,1.079606234008428e-06
scapa,2.04,109.64781961431851,1.079606234008428e-06
hance,2.04,109.64781961431851,1.079606234008428e-06
retch,2.04,109.64781961431851,1.079606234008428e-06
shish,2.04,109.64781961431851,1.079606234008428e-06
ocher,2.04,109.64781961431851,1.079606234008428e-06
lytic,2.04,109.64781961431851,1.079606234008428e-06
cavil,2.04,109.64781961431851,1.079606234008428e-06
slaty,2.04,109.64781961431851,1.079606234008428e-06
kluge,2.04,109.64781961431851,1.079606234008428e-06
bairn,2.04,109.64781961431851,1.079606234008428e-06
dawah,2.04,109.64781961431851,1.079606234008428e-06
bronc,2.04,109.64781961431851,1.079606234008428e-06
hoyas,2.04,109.64781961431851,1.079606234008428e-06
apgar,2.04,109.64781961431851,1.079606234008428e-06
egger,2.04,109.64781961431851,1.079606234008428e-06
rueda,2.04,109.64781961431851,1.079606234008428e-06
arish,2.04,109.64781961431851,1.079606234008428e-06
gurdy,2.04,109.64781961431851,1.079606234008428e-06
dashi,2.04,109.64781961431851,1.079606234008428e-06
warby,2.04,109.64781961431851,1.079606234008428e-06
almas,2.04,109.64781961431851,1.079606234008428e-06
shays,2.04,109.64781961431851,1.079606234008428e-06
ezine,2.04,109.64781961431851,1.079606234008428e-06
daunt,2.04,109.64781961431851,1.079606234008428e-06
shama,2.04,109.64781961431851,1.079606234008428e-06
pined,2.04,109.64781961431851,1.079606234008428e-06
stoat,2.04,109.64781961431851,1.079606234008428e-06
phyla,2.04,109.64781961431851,1.079606234008428e-06
torta,2.04,109.64781961431851,1.079606234008428e-06
rowen,2.03,107.1519305237606,1.055031395848964e-06
deads,2.03,107.1519305237606,1.055031395848964e-06
tache,2.03,107.1519305237606,1.055031395848964e-06
rooty,2.03,107.1519305237606,1.055031395848964e-06
berms,2.03,107.1519305237606,1.055031395848964e-06
novae,2.03,107.1519305237606,1.055031395848964e-06
gnash,2.03,107.1519305237606,1.055031395848964e-06
sprit,2.03,107.1519305237606,1.055031395848964e-06
rangi,2.03,107.1519305237606,1.055031395848964e-06
heigh,2.03,107.1519305237606,1.055031395848964e-06
gaped,2.03,107.1519305237606,1.055031395848964e-06
bassi,2.03,107.1519305237606,1.055031395848964e-06
villi,2.03,107.1519305237606,1.055031395848964e-06
farro,2.03,107.1519305237606,1.055031395848964e-06
cooed,2.03,107.1519305237606,1.055031395848964e-06
perdu,2.03,107.1519305237606,1.055031395848964e-06
matts,2.03,107.1519305237606,1.055031395848964e-06
tepee,2.03,107.1519305237606,1.055031395848964e-06
paedo,2.03,107.1519305237606,1.055031395848964e-06
mauls,2.03,107.1519305237606,1.055031395848964e-06
faery,2.03,107.1519305237606,1.055031395848964e-06
fleek,2.03,107.1519305237606,1.055031395848964e-06
objet,2.03,107.1519305237606,1.055031395848964e-06
chiro,2.03,107.1519305237606,1.055031395848964e-06
lethe,2.03,107.1519305237606,1.055031395848964e-06
mucin,2.03,107.1519305237606,1.055031395848964e-06
wormy,2.03,107.1519305237606,1.055031395848964e-06
salto,2.03,107.1519305237606,1.055031395848964e-06
hokum,2.03,107.1519305237606,1.055031395848964e-06
dotes,2.03,107.1519305237606,1.055031395848964e-06
trist,2.03,107.1519305237606,1.055031395848964e-06
galea,2.03,107.1519305237606,1.055031395848964e-06
fovea,2.02,104.71285480508996,1.031015949300572e-06
supes,2.02,104.71285480508996,1.031015949300572e-06
whish,2.02,104.71285480508996,1.031015949300572e-06
dobro,2.02,104.71285480508996,1.031015949300572e-06
swats,2.02,104.71285480508996,1.031015949300572e-06
reman,2.02,104.71285480508996,1.031015949300572e-06
doeth,2.02,104.71285480508996,1.031015949300572e-06
matai,2.02,104.71285480508996,1.031015949300572e-06
vertu,2.02,104.71285480508996,1.031015949300572e-06
vires,2.02,104.71285480508996,1.031015949300572e-06
pavan,2.02,104.71285480508996,1.031015949300572e-06
thema,2.02,104.71285480508996,1.031015949300572e-06
acing,2.02,104.71285480508996,1.031015949300572e-06
aland,2.02,104.71285480508996,1.031015949300572e-06
plops,2.02,104.71285480508996,1.031015949300572e-06
rubus,2.02,104.71285480508996,1.031015949300572e-06
carpi,2.02,104.71285480508996,1.031015949300572e-06
pocky,2.02,104.71285480508996,1.031015949300572e-06
kasha,2.02,104.71285480508996,1.031015949300572e-06
sopra,2.02,104.71285480508996,1.031015949300572e-06
lucre,2.02,104.71285480508996,1.031015949300572e-06
banns,2.02,104.71285480508996,1.031015949300572e-06
dices,2.02,104.71285480508996,1.031015949300572e-06
whare,2.02,104.71285480508996,1.031015949300572e-06
fiers,2.02,104.71285480508996,1.031015949300572e-06
broch,2.02,104.71285480508996,1.031015949300572e-06
tykes,2.01,102.32929922807536,1.0075471610556075e-06
saiga,2.01,102.32929922807536,1.0075471610556075e-06
biped,2.01,102.32929922807536,1.0075471610556075e-06
ology,2.01,102.32929922807536,1.0075471610556075e-06
orval,2.01,102.32929922807536,1.0075471610556075e-06
tubed,2.01,102.32929922807536,1.0075471610556075e-06
panko,2.01,102.32929922807536,1.0075471610556075e-06
wools,2.01,102.32929922807536,1.0075471610556075e-06
salop,2.01,102.32929922807536,1.0075471610556075e-06
slake,2.01,102.32929922807536,1.0075471610556075e-06
idles,2.01,102.32929922807536,1.0075471610556075e-06
nulla,2.01,102.32929922807536,1.0075471610556075e-06
flits,2.01,102.32929922807536,1.0075471610556075e-06
dinna,2.01,102.32929922807536,1.0075471610556075e-06
ravin,2.01,102.32929922807536,1.0075471610556075e-06
wised,2.01,102.32929922807536,1.0075471610556075e-06
deoxy,2.01,102.32929922807536,1.0075471610556075e-06
pieta,2.01,102.32929922807536,1.0075471610556075e-06
barfi,2.01,102.32929922807536,1.0075471610556075e-06
coste,2.01,102.32929922807536,1.0075471610556075e-06
saman,2.01,102.32929922807536,1.0075471610556075e-06
alvar,2.01,102.32929922807536,1.0075471610556075e-06
braes,2.01,102.32929922807536,1.0075471610556075e-06
unbox,2.01,102.32929922807536,1.0075471610556075e-06
yager,2.01,102.32929922807536,1.0075471610556075e-06
huggy,2.01,102.32929922807536,1.0075471610556075e-06
whirr,2.01,102.32929922807536,1.0075471610556075e-06
debye,2.01,102.32929922807536,1.0075471610556075e-06
lutes,2.01,102.32929922807536,1.0075471610556075e-06
malwa,2.01,102.32929922807536,1.0075471610556075e-06
mousy,2.01,102.32929922807536,1.0075471610556075e-06
fitts,2.01,102.32929922807536,1.0075471610556075e-06
bandh,2.01,102.32929922807536,1.0075471610556075e-06
maces,2.01,102.32929922807536,1.0075471610556075e-06
prest,2.01,102.32929922807536,1.0075471610556075e-06
titer,2.0,100.0,9.846125876518989e-07
emmer,2.0,100.0,9.846125876518989e-07
pakka,2.0,100.0,9.846125876518989e-07
nandu,2.0,100.0,9.846125876518989e-07
yurts,2.0,100.0,9.846125876518989e-07
finks,2.0,100.0,9.846125876518989e-07
chubs,2.0,100.0,9.846125876518989e-07
terai,2.0,100.0,9.846125876518989e-07
bacca,2.0,100.0,9.846125876518989e-07
therm,2.0,100.0,9.846125876518989e-07
biggy,2.0,100.0,9.846125876518989e-07
muzzy,2.0,100.0,9.846125876518989e-07
copay,2.0,100.0,9.846125876518989e-07
peris,2.0,100.0,9.846125876518989e-07
lapin,2.0,100.0,9.846125876518989e-07
voile,2.0,100.0,9.846125876518989e-07
nkosi,2.0,100.0,9.846125876518989e-07
damns,2.0,100.0,9.846125876518989e-07
coble,2.0,100.0,9.846125876518989e-07
sedum,2.0,100.0,9.846125876518989e-07
furze,2.0,100.0,9.846125876518989e-07
dhoti,2.0,100.0,9.846125876518989e-07
teems,2.0,100.0,9.846125876518989e-07
whoso,2.0,100.0,9.846125876518989e-07
flied,2.0,100.0,9.846125876518989e-07
jeeze,2.0,100.0,9.846125876518989e-07
clods,2.0,100.0,9.846125876518989e-07
cloke,2.0,100.0,9.846125876518989e-07
izzat,2.0,100.0,9.846125876518989e-07
fends,2.0,100.0,9.846125876518989e-07
sidle,2.0,100.0,9.846125876518989e-07
lassi,2.0,100.0,9.846125876518989e-07
odium,2.0,100.0,9.846125876518989e-07
situs,2.0,100.0,9.846125876518989e-07
joeys,1.99,97.72372209558107,9.622000688750512e-07
thuds,1.99,97.72372209558107,9.622000688750512e-07
tates,1.99,97.72372209558107,9.622000688750512e-07
fifer,1.99,97.72372209558107,9.622000688750512e-07
hurly,1.99,97.72372209558107,9.622000688750512e-07
romps,1.99,97.72372209558107,9.622000688750512e-07
hayle,1.99,97.72372209558107,9.622000688750512e-07
frits,1.99,97.72372209558107,9.622000688750512e-07
mayas,1.99,97.72372209558107,9.622000688750512e-07
vireo,1.99,97.72372209558107,9.622000688750512e-07
paire,1.99,97.72372209558107,9.622000688750512e-07
henge,1.99,97.72372209558107,9.622000688750512e-07
kiang,1.99,97.72372209558107,9.622000688750512e-07
shags,1.99,97.72372209558107,9.622000688750512e-07
kerbs,1.99,97.72372209558107,9.622000688750512e-07
grana,1.99,97.72372209558107,9.622000688750512e-07
mauri,1.99,97.72372209558107,9.622000688750512e-07
bulks,1.99,97.72372209558107,9.622000688750512e-07
huger,1.99,97.72372209558107,9.622000688750512e-07
manto,1.99,97.72372209558107,9.622000688750512e-07
brads,1.99,97.72372209558107,9.622000688750512e-07
botts,1.99,97.72372209558107,9.622000688750512e-07
skeen,1.99,97.72372209558107,9.622000688750512e-07
moire,1.99,97.72372209558107,9.622000688750512e-07
cobby,1.99,97.72372209558107,9.622000688750512e-07
turnt,1.99,97.72372209558107,9.622000688750512e-07
leese,1.99,97.72372209558107,9.622000688750512e-07
agios,1.99,97.72372209558107,9.622000688750512e-07
pawed,1.99,97.72372209558107,9.622000688750512e-07
minim,1.99,97.72372209558107,9.622000688750512e-07
basij,1.99,97.72372209558107,9.622000688750512e-07
butty,1.99,97.72372209558107,9.622000688750512e-07
talaq,1.99,97.72372209558107,9.622000688750512e-07
incel,1.99,97.72372209558107,9.622000688750512e-07
teres,1.99,97.72372209558107,9.622000688750512e-07
sprat,1.98,95.49925860214358,9.402977213109446e-07
dater,1.98,95.49925860214358,9.402977213109446e-07
diels,1.98,95.49925860214358,9.402977213109446e-07
damar,1.98,95.49925860214358,9.402977213109446e-07
chads,1.98,95.49925860214358,9.402977213109446e-07
gesso,1.98,95.49925860214358,9.402977213109446e-07
sylph,1.98,95.49925860214358,9.402977213109446e-07
swags,1.98,95.49925860214358,9.402977213109446e-07
pedes,1.98,95.49925860214358,9.402977213109446e-07
fixit,1.98,95.49925860214358,9.402977213109446e-07
sulks,1.98,95.49925860214358,9.402977213109446e-07
bizzy,1.98,95.49925860214358,9.402977213109446e-07
mirin,1.98,95.49925860214358,9.402977213109446e-07
wides,1.98,95.49925860214358,9.402977213109446e-07
jingo,1.98,95.49925860214358,9.402977213109446e-07
gulfs,1.98,95.49925860214358,9.402977213109446e-07
agama,1.98,95.49925860214358,9.402977213109446e-07
ewers,1.98,95.49925860214358,9.402977213109446e-07
zante,1.98,95.49925860214358,9.402977213109446e-07
uvula,1.98,95.49925860214358,9.402977213109446e-07
cardy,1.98,95.49925860214358,9.402977213109446e-07
spode,1.98,95.49925860214358,9.402977213109446e-07
jakey,1.98,95.49925860214358,9.402977213109446e-07
chela,1.98,95.49925860214358,9.402977213109446e-07
fagot,1.98,95.49925860214358,9.402977213109446e-07
tranq,1.98,95.49925860214358,9.402977213109446e-07
mimed,1.98,95.49925860214358,9.402977213109446e-07
nanos,1.98,95.49925860214358,9.402977213109446e-07
muons,1.97,93.3254300796991,9.18893932044989e-07
gurls,1.97,93.3254300796991,9.18893932044989e-07
waifs,1.97,93.3254300796991,9.18893932044989e-07
zowie,1.97,93.3254300796991,9.18893932044989e-07
carom,1.97,93.3254300796991,9.18893932044989e-07
slunk,1.97,93.3254300796991,9.18893932044989e-07
blore,1.97,93.3254300796991,9.18893932044989e-07
begot,1.97,93.3254300796991,9.18893932044989e-07
filch,1.97,93.3254300796991,9.18893932044989e-07
thrum,1.97,93.3254300796991,9.18893932044989e-07
squab,1.97,93.3254300796991,9.18893932044989e-07
snoke,1.97,93.3254300796991,9.18893932044989e-07
laksa,1.97,93.3254300796991,9.18893932044989e-07
palpi,1.97,93.3254300796991,9.18893932044989e-07
lubes,1.97,93.3254300796991,9.18893932044989e-07
golfs,1.97,93.3254300796991,9.18893932044989e-07
yeses,1.97,93.3254300796991,9.18893932044989e-07
quist,1.97,93.3254300796991,9.18893932044989e-07
palps,1.97,93.3254300796991,9.18893932044989e-07
sensi,1.97,93.3254300796991,9.18893932044989e-07
lammy,1.97,93.3254300796991,9.18893932044989e-07
carny,1.97,93.3254300796991,9.18893932044989e-07
zazen,1.97,93.3254300796991,9.18893932044989e-07
totty,1.97,93.3254300796991,9.18893932044989e-07
bwana,1.97,93.3254300796991,9.18893932044989e-07
poots,1.97,93.3254300796991,9.18893932044989e-07
finny,1.97,93.3254300796991,9.18893932044989e-07
minar,1.97,93.3254300796991,9.18893932044989e-07
bayle,1.97,93.3254300796991,9.18893932044989e-07
brede,1.97,93.3254300796991,9.18893932044989e-07
drily,1.97,93.3254300796991,9.18893932044989e-07
grrrl,1.97,93.3254300796991,9.18893932044989e-07
laith,1.96,91.20108393559097,8.979773525048025e-07
gazer,1.96,91.20108393559097,8.979773525048025e-07
shogi,1.96,91.20108393559097,8.979773525048025e-07
hazan,1.96,91.20108393559097,8.979773525048025e-07
mesic,1.96,91.20108393559097,8.979773525048025e-07
ribes,1.96,91.20108393559097,8.979773525048025e-07
paned,1.96,91.20108393559097,8.979773525048025e-07
kipps,1.96,91.20108393559097,8.979773525048025e-07
ducat,1.96,91.20108393559097,8.979773525048025e-07
borde,1.96,91.20108393559097,8.979773525048025e-07
cooly,1.96,91.20108393559097,8.979773525048025e-07
wonks,1.96,91.20108393559097,8.979773525048025e-07
voces,1.96,91.20108393559097,8.979773525048025e-07
ileum,1.96,91.20108393559097,8.979773525048025e-07
thole,1.96,91.20108393559097,8.979773525048025e-07
stylo,1.96,91.20108393559097,8.979773525048025e-07
edify,1.96,91.20108393559097,8.979773525048025e-07
verts,1.96,91.20108393559097,8.979773525048025e-07
quins,1.96,91.20108393559097,8.979773525048025e-07
rorty,1.96,91.20108393559097,8.979773525048025e-07
sakti,1.96,91.20108393559097,8.979773525048025e-07
cerci,1.96,91.20108393559097,8.979773525048025e-07
sants,1.96,91.20108393559097,8.979773525048025e-07
mazer,1.96,91.20108393559097,8.979773525048025e-07
gushy,1.96,91.20108393559097,8.979773525048025e-07
signa,1.96,91.20108393559097,8.979773525048025e-07
rubel,1.96,91.20108393559097,8.979773525048025e-07
loral,1.96,91.20108393559097,8.979773525048025e-07
crake,1.96,91.20108393559097,8.979773525048025e-07
debar,1.96,91.20108393559097,8.979773525048025e-07
coeds,1.96,91.20108393559097,8.979773525048025e-07
motet,1.96,91.20108393559097,8.979773525048025e-07
minge,1.96,91.20108393559097,8.979773525048025e-07
heeds,1.96,91.20108393559097,8.979773525048025e-07
shies,1.96,91.20108393559097,8.979773525048025e-07
dilli,1.96,91.20108393559097,8.979773525048025e-07
calve,1.96,91.20108393559097,8.979773525048025e-07
canty,1.95,89.12509381337455,8.775368924430496e-07
riper,1.95,89.12509381337455,8.775368924430496e-07
neddy,1.95,89.12509381337455,8.775368924430496e-07
bilby,1.95,89.12509381337455,8.775368924430496e-07
eidos,1.95,89.12509381337455,8.775368924430496e-07
donee,1.95,89.12509381337455,8.775368924430496e-07
visto,1.95,89.12509381337455,8.775368924430496e-07
aking,1.95,89.12509381337455,8.775368924430496e-07
leavy,1.95,89.12509381337455,8.775368924430496e-07
safed,1.95,89.12509381337455,8.775368924430496e-07
frise,1.95,89.12509381337455,8.775368924430496e-07
folky,1.95,89.12509381337455,8.775368924430496e-07
nieve,1.95,89.12509381337455,8.775368924430496e-07
smush,1.95,89.12509381337455,8.775368924430496e-07
musts,1.95,89.12509381337455,8.775368924430496e-07
cornu,1.95,89.12509381337455,8.775368924430496e-07
gnaws,1.95,89.12509381337455,8.775368924430496e-07
pitot,1.95,89.12509381337455,8.775368924430496e-07
tondo,1.95,89.12509381337455,8.775368924430496e-07
brigs,1.95,89.12509381337455,8.775368924430496e-07
cabby,1.95,89.12509381337455,8.775368924430496e-07
maxes,1.95,89.12509381337455,8.775368924430496e-07
karri,1.95,89.12509381337455,8.775368924430496e-07
deman,1.95,89.12509381337455,8.775368924430496e-07
tolly,1.95,89.12509381337455,8.775368924430496e-07
piton,1.95,89.12509381337455,8.775368924430496e-07
halwa,1.95,89.12509381337455,8.775368924430496e-07
argot,1.94,87.09635899560806,8.57561714057244e-07
snoot,1.94,87.09635899560806,8.57561714057244e-07
sizer,1.94,87.09635899560806,8.57561714057244e-07
licit,1.94,87.09635899560806,8.57561714057244e-07
maned,1.94,87.09635899560806,8.57561714057244e-07
timbo,1.94,87.09635899560806,8.57561714057244e-07
kauri,1.94,87.09635899560806,8.57561714057244e-07
oaken,1.94,87.09635899560806,8.57561714057244e-07
lyase,1.94,87.09635899560806,8.57561714057244e-07
lucks,1.94,87.09635899560806,8.57561714057244e-07
aider,1.94,87.09635899560806,8.57561714057244e-07
eking,1.94,87.09635899560806,8.57561714057244e-07
shaws,1.94,87.09635899560806,8.57561714057244e-07
vitas,1.94,87.09635899560806,8.57561714057244e-07
exome,1.94,87.09635899560806,8.57561714057244e-07
nevus,1.94,87.09635899560806,8.57561714057244e-07
oboes,1.94,87.09635899560806,8.57561714057244e-07
toric,1.94,87.09635899560806,8.57561714057244e-07
scums,1.94,87.09635899560806,8.57561714057244e-07
